traj #,traj frame,x,y,z,intensity,area,frame1
1097,0,46.0,86.0,14.0,607499.75,181.0,46.0
1098,0,91.0,71.0,26.0,607484.4,181.0,91.0
1099,0,90.0,75.0,24.0,607400.75,181.0,90.0
1100,0,89.0,61.0,21.0,607359.8,181.0,89.0
1101,0,56.0,88.0,24.0,607328.75,181.0,56.0
1102,0,47.0,42.0,21.0,607301.06,181.0,47.0
1103,0,90.0,56.0,15.0,607301.0,181.0,90.0
1104,0,68.0,41.0,37.0,607298.75,181.0,68.0
1105,0,91.0,58.0,30.0,607295.9,181.0,91.0
1106,0,86.0,81.0,30.0,607251.56,181.0,86.0
1107,0,73.0,37.0,28.0,607235.2,181.0,73.0
1108,0,83.0,79.0,33.0,607181.75,181.0,83.0
1109,0,86.0,75.0,7.0,607158.75,181.0,86.0
1110,0,39.0,73.0,6.0,607157.06,181.0,39.0
1111,0,65.0,38.0,26.0,607155.9,181.0,65.0
1112,0,38.0,56.0,9.0,607155.3,181.0,38.0
1113,0,88.0,80.0,24.0,607112.1,181.0,88.0
1114,0,46.0,84.0,28.0,607101.4,181.0,46.0
1115,0,77.0,43.0,8.0,607087.56,181.0,77.0
1116,0,74.0,43.0,6.0,607050.4,181.0,74.0
1117,0,41.0,79.0,32.0,607048.8,181.0,41.0
1118,0,69.0,86.0,4.0,607043.4,181.0,69.0
1119,0,91.0,52.0,17.0,607040.75,181.0,91.0
1120,0,75.0,89.0,10.0,607035.44,181.0,75.0
1121,0,82.0,87.0,22.0,606996.4,181.0,82.0
1122,0,75.0,91.0,13.0,606989.5,181.0,75.0
1123,0,74.0,86.0,7.0,606983.25,181.0,74.0
1124,0,54.0,90.0,21.0,606978.1,181.0,54.0
1125,0,91.0,64.0,30.0,606958.44,181.0,91.0
1126,0,66.0,40.0,5.0,606954.4,181.0,66.0
1127,0,92.0,51.0,13.0,606897.0,181.0,92.0
1128,0,40.0,72.0,24.0,606894.1,181.0,40.0
1129,0,47.0,41.0,11.0,606890.1,181.0,47.0
1130,0,64.0,90.0,32.0,606854.8,181.0,64.0
1131,0,71.0,36.0,13.0,606755.75,181.0,71.0
1132,0,39.0,56.0,31.0,606732.94,181.0,39.0
1133,0,86.0,49.0,13.0,606727.44,181.0,86.0
1134,0,41.0,47.0,22.0,606683.9,181.0,41.0
1135,0,69.0,92.0,13.0,606657.06,181.0,69.0
1136,0,63.0,92.0,28.0,606639.9,181.0,63.0
1137,0,40.0,48.0,34.0,606633.3,181.0,40.0
1138,0,49.0,88.0,28.0,606614.4,181.0,49.0
1139,0,41.0,80.0,24.0,606608.6,181.0,41.0
1140,0,86.0,44.0,18.0,606585.4,181.0,86.0
1141,0,36.0,62.0,17.0,606567.8,181.0,36.0
1142,0,37.0,77.0,17.0,606564.8,181.0,37.0
1143,0,87.0,82.0,21.0,606561.1,181.0,87.0
1144,0,92.0,57.0,21.0,606546.6,181.0,92.0
1145,0,42.0,79.0,15.0,606500.75,181.0,42.0
1146,0,49.0,48.0,4.0,606483.5,181.0,49.0
1147,0,68.0,38.0,31.0,606445.5,181.0,68.0
1148,0,35.0,60.0,26.0,606418.06,181.0,35.0
1149,0,74.0,38.0,31.0,606412.44,181.0,74.0
1150,0,47.0,38.0,18.0,606359.3,181.0,47.0
1151,0,80.0,43.0,31.0,606352.1,181.0,80.0
1152,0,54.0,39.0,31.0,606351.9,181.0,54.0
1153,0,42.0,49.0,28.0,606346.75,181.0,42.0
1154,0,39.0,76.0,25.0,606336.3,181.0,39.0
1155,0,80.0,45.0,34.0,606329.44,181.0,80.0
1156,0,49.0,41.0,34.0,606322.25,181.0,49.0
1157,0,72.0,93.0,24.0,606248.3,181.0,72.0
1158,0,41.0,46.0,16.0,606240.6,181.0,41.0
1159,0,41.0,45.0,25.0,606229.9,181.0,41.0
1160,0,70.0,90.0,9.0,606170.2,181.0,70.0
1161,0,56.0,39.0,10.0,606159.5,181.0,56.0
1162,0,36.0,56.0,19.0,606155.5,181.0,36.0
1163,0,89.0,48.0,19.0,606141.1,181.0,89.0
1164,0,88.0,55.0,28.0,606130.0,181.0,88.0
1165,0,40.0,52.0,6.0,606112.3,181.0,40.0
1166,0,78.0,38.0,22.0,606104.1,181.0,78.0
1167,0,69.0,86.0,36.0,606088.4,181.0,69.0
1168,0,48.0,89.0,20.0,606075.5,181.0,48.0
1169,0,53.0,87.0,7.0,606064.1,181.0,53.0
1170,0,89.0,74.0,14.0,606062.06,181.0,89.0
1171,0,89.0,74.0,28.0,606048.5,181.0,89.0
1172,0,39.0,60.0,9.0,606022.9,181.0,39.0
1173,0,50.0,41.0,29.0,605996.9,181.0,50.0
1174,0,63.0,36.0,10.0,605986.9,181.0,63.0
1175,0,34.0,64.0,21.0,605954.44,181.0,34.0
1176,0,92.0,69.0,8.0,605946.75,181.0,92.0
1177,0,40.0,79.0,9.0,605918.8,181.0,40.0
1178,0,44.0,44.0,18.0,605893.5,181.0,44.0
1179,0,76.0,92.0,20.0,605856.8,181.0,76.0
1180,0,48.0,86.0,34.0,605821.44,181.0,48.0
1181,0,92.0,60.0,19.0,605812.94,181.0,92.0
1182,0,62.0,96.0,19.0,605806.44,181.0,62.0
1183,0,56.0,87.0,4.0,605786.2,181.0,56.0
1184,0,71.0,36.0,16.0,605747.6,181.0,71.0
1185,0,92.0,58.0,24.0,605746.6,181.0,92.0
1186,0,37.0,73.0,13.0,605739.75,181.0,37.0
1187,0,43.0,75.0,37.0,605725.44,181.0,43.0
1188,0,53.0,37.0,22.0,605714.4,181.0,53.0
1189,0,92.0,75.0,12.0,605711.06,181.0,92.0
1190,0,40.0,56.0,35.0,605710.94,181.0,40.0
1191,0,91.0,67.0,12.0,605709.2,181.0,91.0
1192,0,40.0,80.0,21.0,605691.8,181.0,40.0
1193,0,80.0,82.0,34.0,605648.25,181.0,80.0
1194,0,44.0,79.0,34.0,605638.56,181.0,44.0
1195,0,53.0,91.0,18.0,605618.44,181.0,53.0
1196,0,79.0,87.0,7.0,605571.9,181.0,79.0
1197,0,80.0,87.0,28.0,605566.4,181.0,80.0
1198,0,39.0,50.0,11.0,605533.94,181.0,39.0
1199,0,81.0,84.0,5.0,605511.75,181.0,81.0
1200,0,91.0,77.0,20.0,605509.56,181.0,91.0
1201,0,82.0,49.0,37.0,605496.4,181.0,82.0
1202,0,88.0,83.0,27.0,605492.75,181.0,88.0
1203,0,58.0,34.0,24.0,605470.5,181.0,58.0
1204,0,76.0,90.0,28.0,605450.4,181.0,76.0
1205,0,43.0,78.0,5.0,605443.75,181.0,43.0
1206,0,63.0,36.0,7.0,605423.44,181.0,63.0
1207,0,83.0,84.0,13.0,605383.0,181.0,83.0
1208,0,35.0,54.0,25.0,605381.2,181.0,35.0
1209,0,39.0,49.0,18.0,605335.1,181.0,39.0
1210,0,56.0,92.0,16.0,605321.44,181.0,56.0
1211,0,93.0,54.0,11.0,605304.4,181.0,93.0
1212,0,35.0,64.0,30.0,605297.0,181.0,35.0
1213,0,93.0,71.0,15.0,605288.2,181.0,93.0
1214,0,91.0,56.0,7.0,605236.06,181.0,91.0
1215,0,36.0,67.0,11.0,605217.94,181.0,36.0
1216,0,92.0,71.0,11.0,605188.94,181.0,92.0
1217,0,65.0,33.0,12.0,605188.9,181.0,65.0
1218,0,51.0,89.0,32.0,605153.4,181.0,51.0
1219,0,40.0,79.0,27.0,605153.4,181.0,40.0
1220,0,53.0,87.0,34.0,605151.44,181.0,53.0
1221,0,45.0,42.0,29.0,605127.6,181.0,45.0
1222,0,43.0,49.0,5.0,605112.9,181.0,43.0
1223,0,60.0,36.0,13.0,605108.25,181.0,60.0
1224,0,89.0,70.0,6.0,605101.7,181.0,89.0
1225,0,82.0,41.0,21.0,605069.9,181.0,82.0
1226,0,45.0,46.0,8.0,605037.6,181.0,45.0
1227,0,68.0,35.0,7.0,605033.6,181.0,68.0
1228,0,67.0,34.0,24.0,605027.6,181.0,67.0
1229,0,59.0,35.0,29.0,605025.44,181.0,59.0
1230,0,88.0,78.0,28.0,605008.1,181.0,88.0
1231,0,46.0,83.0,9.0,604988.6,181.0,46.0
1232,0,79.0,91.0,22.0,604971.7,181.0,79.0
1233,0,88.0,52.0,8.0,604969.6,181.0,88.0
1234,0,55.0,39.0,19.0,604942.4,181.0,55.0
1235,0,81.0,38.0,18.0,604910.75,181.0,81.0
1236,0,39.0,67.0,36.0,604876.4,181.0,39.0
1237,0,71.0,33.0,23.0,604848.0,181.0,71.0
1238,0,41.0,58.0,5.0,604846.6,181.0,41.0
1239,0,80.0,45.0,6.0,604839.1,181.0,80.0
1240,0,75.0,39.0,35.0,604838.06,181.0,75.0
1241,0,63.0,89.0,35.0,604831.5,181.0,63.0
1242,0,61.0,92.0,7.0,604804.7,181.0,61.0
1243,0,50.0,45.0,34.0,604759.94,181.0,50.0
1244,0,79.0,40.0,12.0,604757.3,181.0,79.0
1245,0,71.0,92.0,27.0,604732.06,181.0,71.0
1246,0,56.0,35.0,9.0,604715.56,181.0,56.0
1247,0,82.0,83.0,8.0,604695.44,181.0,82.0
1248,0,83.0,86.0,26.0,604646.1,181.0,83.0
1249,0,74.0,92.0,17.0,604593.8,181.0,74.0
1250,0,53.0,92.0,25.0,604583.9,181.0,53.0
1251,0,89.0,80.0,32.0,604558.4,181.0,89.0
1252,0,45.0,82.0,5.0,604545.25,181.0,45.0
1253,0,90.0,73.0,31.0,604527.25,181.0,90.0
1254,0,68.0,33.0,16.0,604523.1,181.0,68.0
1255,0,91.0,56.0,18.0,604499.3,181.0,91.0
1256,0,89.0,46.0,27.0,604498.4,181.0,89.0
1257,0,63.0,38.0,37.0,604477.7,181.0,63.0
1258,0,42.0,85.0,14.0,604475.2,181.0,42.0
1259,0,92.0,79.0,23.0,604423.94,181.0,92.0
1260,0,74.0,82.0,34.0,604394.5,181.0,74.0
1261,0,77.0,91.0,25.0,604386.2,181.0,77.0
1262,0,42.0,41.0,21.0,604375.3,181.0,42.0
1263,0,88.0,49.0,10.0,604368.75,181.0,88.0
1264,0,89.0,51.0,33.0,604351.1,181.0,89.0
1265,0,66.0,39.0,35.0,604346.2,181.0,66.0
1266,0,34.0,67.0,19.0,604311.3,181.0,34.0
1267,0,89.0,79.0,12.0,604290.0,181.0,89.0
1268,0,86.0,85.0,29.0,604251.06,181.0,86.0
1269,0,51.0,37.0,8.0,604239.75,181.0,51.0
1270,0,36.0,66.0,23.0,604233.5,181.0,36.0
1271,0,42.0,78.0,12.0,604227.7,181.0,42.0
1272,0,86.0,44.0,31.0,604227.4,181.0,86.0
1273,0,95.0,57.0,16.0,604227.06,181.0,95.0
1274,0,88.0,67.0,37.0,604194.56,181.0,88.0
1275,0,91.0,68.0,31.0,604182.75,181.0,91.0
1276,0,36.0,73.0,16.0,604177.9,181.0,36.0
1277,0,87.0,84.0,15.0,604172.0,181.0,87.0
1278,0,36.0,73.0,9.0,604150.25,181.0,36.0
1279,0,79.0,38.0,31.0,604141.06,181.0,79.0
1280,0,90.0,73.0,35.0,604133.9,181.0,90.0
1281,0,86.0,81.0,9.0,604128.0,181.0,86.0
1282,0,49.0,92.0,12.0,604113.3,181.0,49.0
1283,0,38.0,70.0,34.0,604101.5,181.0,38.0
1284,0,36.0,63.0,9.0,604080.3,181.0,36.0
1285,0,88.0,70.0,9.0,604045.6,181.0,88.0
1286,0,89.0,61.0,36.0,603980.9,181.0,89.0
1287,0,43.0,50.0,36.0,603957.56,181.0,43.0
1288,0,39.0,84.0,21.0,603922.25,181.0,39.0
1289,0,60.0,89.0,37.0,603915.0,181.0,60.0
1290,0,70.0,93.0,19.0,603907.2,181.0,70.0
1291,0,56.0,41.0,37.0,603882.44,181.0,56.0
1292,0,40.0,84.0,24.0,603849.0,181.0,40.0
1293,0,44.0,42.0,8.0,603848.94,181.0,44.0
1294,0,92.0,52.0,28.0,603833.75,181.0,92.0
1295,0,77.0,41.0,37.0,603820.9,181.0,77.0
1296,0,87.0,52.0,36.0,603815.9,181.0,87.0
1297,0,76.0,39.0,5.0,603799.44,181.0,76.0
1298,0,90.0,51.0,22.0,603797.3,181.0,90.0
1299,0,39.0,62.0,4.0,603785.6,181.0,39.0
1300,0,37.0,52.0,30.0,603779.8,181.0,37.0
1301,0,86.0,84.0,11.0,603773.44,181.0,86.0
1302,0,92.0,75.0,16.0,603744.4,181.0,92.0
1303,0,58.0,94.0,12.0,603739.3,181.0,58.0
1304,0,57.0,90.0,33.0,603661.75,181.0,57.0
1305,0,43.0,88.0,23.0,603658.0,181.0,43.0
1306,0,36.0,72.0,25.0,603650.56,181.0,36.0
1307,0,77.0,86.0,36.0,603648.4,181.0,77.0
1308,0,82.0,88.0,15.0,603633.8,181.0,82.0
1309,0,67.0,35.0,33.0,603614.0,181.0,67.0
1310,0,47.0,39.0,27.0,603608.94,181.0,47.0
1311,0,64.0,94.0,24.0,603608.1,181.0,64.0
1312,0,86.0,45.0,22.0,603538.4,181.0,86.0
1313,0,83.0,48.0,5.0,603531.75,181.0,83.0
1314,0,85.0,45.0,28.0,603521.5,181.0,85.0
1315,0,69.0,96.0,15.0,603517.0,181.0,69.0
1316,0,94.0,68.0,17.0,603503.7,181.0,94.0
1317,0,77.0,37.0,25.0,603479.06,181.0,77.0
1318,0,71.0,37.0,5.0,603475.8,181.0,71.0
1319,0,39.0,50.0,15.0,603432.4,181.0,39.0
1320,0,86.0,45.0,11.0,603426.25,181.0,86.0
1321,0,93.0,66.0,24.0,603416.8,181.0,93.0
1322,0,87.0,52.0,5.0,603391.44,181.0,87.0
1323,0,79.0,36.0,16.0,603363.8,181.0,79.0
1324,0,43.0,53.0,4.0,603361.44,181.0,43.0
1325,0,83.0,83.0,32.0,603335.25,181.0,83.0
1326,0,39.0,74.0,35.0,603320.25,181.0,39.0
1327,0,42.0,49.0,9.0,603296.4,181.0,42.0
1328,0,36.0,74.0,22.0,603295.6,181.0,36.0
1329,0,82.0,40.0,34.0,603284.0,181.0,82.0
1330,0,40.0,45.0,13.0,603254.75,181.0,40.0
1331,0,76.0,89.0,34.0,603249.56,181.0,76.0
1332,0,79.0,39.0,9.0,603217.9,181.0,79.0
1333,0,87.0,56.0,4.0,603217.8,181.0,87.0
1334,0,36.0,79.0,14.0,603184.94,181.0,36.0
1335,0,56.0,35.0,20.0,603154.75,181.0,56.0
1336,0,50.0,44.0,37.0,603141.2,181.0,50.0
1337,0,94.0,53.0,19.0,603137.56,181.0,94.0
1338,0,63.0,89.0,12.0,603131.0,181.0,63.0
1339,0,90.0,69.0,34.0,603104.0,181.0,90.0
1340,0,88.0,64.0,4.0,603101.4,181.0,88.0
1341,0,91.0,56.0,33.0,603090.44,181.0,91.0
1342,0,73.0,91.0,31.0,603071.1,181.0,73.0
1343,0,90.0,79.0,15.0,603058.2,181.0,90.0
1344,0,79.0,92.0,17.0,603053.2,181.0,79.0
1345,0,56.0,36.0,6.0,603040.6,181.0,56.0
1346,0,46.0,41.0,14.0,603004.0,181.0,46.0
1347,0,92.0,65.0,7.0,602998.4,181.0,92.0
1348,0,73.0,91.0,7.0,602997.1,181.0,73.0
1349,0,93.0,62.0,33.0,602969.9,181.0,93.0
1350,0,42.0,54.0,37.0,602967.3,181.0,42.0
1351,0,71.0,33.0,10.0,602959.9,181.0,71.0
1352,0,87.0,79.0,6.0,602958.44,181.0,87.0
1353,0,55.0,36.0,29.0,602942.1,181.0,55.0
1354,0,36.0,76.0,27.0,602936.44,181.0,36.0
1355,0,37.0,77.0,20.0,602913.25,181.0,37.0
1356,0,48.0,43.0,8.0,602894.5,181.0,48.0
1357,0,39.0,44.0,20.0,602894.1,181.0,39.0
1358,0,57.0,93.0,29.0,602871.56,181.0,57.0
1359,0,67.0,93.0,31.0,602866.3,181.0,67.0
1360,0,41.0,45.0,30.0,602846.44,181.0,41.0
1361,0,38.0,46.0,27.0,602840.44,181.0,38.0
1362,0,34.0,64.0,14.0,602817.06,181.0,34.0
1363,0,94.0,61.0,28.0,602816.5,181.0,94.0
1364,0,86.0,42.0,15.0,602805.56,181.0,86.0
1365,0,54.0,91.0,7.0,602801.5,181.0,54.0
1366,0,34.0,58.0,21.0,602797.6,181.0,34.0
1367,0,86.0,47.0,33.0,602735.7,181.0,86.0
1368,0,47.0,40.0,31.0,602731.4,181.0,47.0
1369,0,37.0,76.0,31.0,602682.7,181.0,37.0
1370,0,43.0,84.0,30.0,602666.6,181.0,43.0
1371,0,56.0,90.0,10.0,602652.2,181.0,56.0
1372,0,96.0,66.0,20.0,602650.56,181.0,96.0
1373,0,89.0,84.0,23.0,602643.9,181.0,89.0
1374,0,96.0,62.0,24.0,602642.56,181.0,96.0
1375,0,50.0,89.0,14.0,602589.3,181.0,50.0
1376,0,43.0,87.0,20.0,602582.75,181.0,43.0
1377,0,75.0,36.0,9.0,602552.6,181.0,75.0
1378,0,86.0,86.0,21.0,602538.25,181.0,86.0
1379,0,34.0,68.0,25.0,602518.6,181.0,34.0
1380,0,36.0,57.0,33.0,602489.25,181.0,36.0
1381,0,93.0,68.0,28.0,602480.44,181.0,93.0
1382,0,33.0,61.0,19.0,602431.7,181.0,33.0
1383,0,58.0,96.0,20.0,602417.06,181.0,58.0
1384,0,91.0,73.0,8.0,602411.9,181.0,91.0
1385,0,53.0,93.0,14.0,602410.56,181.0,53.0
1386,0,75.0,35.0,13.0,602399.4,181.0,75.0
1387,0,47.0,88.0,31.0,602379.9,181.0,47.0
1388,0,96.0,64.0,15.0,602346.7,181.0,96.0
1389,0,82.0,38.0,14.0,602342.75,181.0,82.0
1390,0,52.0,35.0,15.0,602323.25,181.0,52.0
1391,0,44.0,84.0,34.0,602316.06,181.0,44.0
1392,0,84.0,39.0,23.0,602313.2,181.0,84.0
1393,0,64.0,32.0,16.0,602308.2,181.0,64.0
1394,0,46.0,38.0,22.0,602302.94,181.0,46.0
1395,0,38.0,68.0,4.0,602291.1,181.0,38.0
1396,0,75.0,35.0,22.0,602289.1,181.0,75.0
1397,0,84.0,89.0,19.0,602282.94,181.0,84.0
1398,0,94.0,61.0,9.0,602277.7,181.0,94.0
1399,0,74.0,35.0,18.0,602270.2,181.0,74.0
1400,0,41.0,59.0,37.0,602261.25,181.0,41.0
1401,0,80.0,91.0,29.0,602250.44,181.0,80.0
1402,0,86.0,80.0,35.0,602225.75,181.0,86.0
1403,0,56.0,34.0,14.0,602198.4,181.0,56.0
1404,0,89.0,84.0,19.0,602193.4,181.0,89.0
1405,0,45.0,41.0,24.0,602183.0,181.0,45.0
1406,0,96.0,54.0,22.0,602177.56,181.0,96.0
1407,0,82.0,89.0,9.0,602158.0,181.0,82.0
1408,0,87.0,85.0,8.0,602114.56,181.0,87.0
1409,0,49.0,92.0,18.0,602104.0,181.0,49.0
1410,0,48.0,86.0,7.0,602091.06,181.0,48.0
1411,0,45.0,90.0,27.0,602077.2,181.0,45.0
1412,0,33.0,57.0,16.0,602064.0,181.0,33.0
1413,0,93.0,65.0,10.0,602037.06,181.0,93.0
1414,0,54.0,95.0,18.0,602017.8,181.0,54.0
1415,0,38.0,49.0,8.0,602001.7,181.0,38.0
1416,0,92.0,77.0,27.0,601997.25,181.0,92.0
1417,0,36.0,68.0,8.0,601997.2,181.0,36.0
1418,0,95.0,71.0,24.0,601978.0,181.0,95.0
1419,0,52.0,92.0,28.0,601973.06,181.0,52.0
1420,0,83.0,45.0,36.0,601926.3,181.0,83.0
1421,0,49.0,38.0,13.0,601924.5,181.0,49.0
1422,0,33.0,71.0,13.0,601914.2,181.0,33.0
1423,0,91.0,48.0,25.0,601871.25,181.0,91.0
1424,0,40.0,78.0,35.0,601854.8,181.0,40.0
1425,0,83.0,40.0,7.0,601820.44,181.0,83.0
1426,0,46.0,92.0,22.0,601811.7,181.0,46.0
1427,0,95.0,57.0,26.0,601811.06,181.0,95.0
1428,0,66.0,33.0,21.0,601801.6,181.0,66.0
1429,0,36.0,49.0,13.0,601764.1,181.0,36.0
1430,0,72.0,89.0,4.0,601763.4,181.0,72.0
1431,0,33.0,64.0,25.0,601758.6,181.0,33.0
1432,0,42.0,45.0,10.0,601745.7,181.0,42.0
1433,0,56.0,38.0,35.0,601733.4,181.0,56.0
1434,0,66.0,89.0,37.0,601722.9,181.0,66.0
1435,0,37.0,50.0,23.0,601656.94,181.0,37.0
1436,0,53.0,39.0,5.0,601630.1,181.0,53.0
1437,0,66.0,96.0,26.0,601624.0,181.0,66.0
1438,0,86.0,40.0,20.0,601620.0,181.0,86.0
1439,0,56.0,95.0,26.0,601612.9,181.0,56.0
1440,0,36.0,64.0,35.0,601596.8,181.0,36.0
1441,0,41.0,45.0,7.0,601591.94,181.0,41.0
1442,0,86.0,48.0,7.0,601581.9,181.0,86.0
1443,0,35.0,79.0,23.0,601577.9,181.0,35.0
1444,0,43.0,45.0,35.0,601571.8,181.0,43.0
1445,0,55.0,34.0,26.0,601555.94,181.0,55.0
1446,0,92.0,52.0,25.0,601549.75,181.0,92.0
1447,0,36.0,60.0,7.0,601548.44,181.0,36.0
1448,0,95.0,57.0,19.0,601530.25,181.0,95.0
1449,0,98.0,60.0,16.0,601513.9,181.0,98.0
1450,0,54.0,95.0,23.0,601497.7,181.0,54.0
1451,0,40.0,85.0,27.0,601493.25,181.0,40.0
1452,0,44.0,86.0,26.0,601474.56,181.0,44.0
1453,0,44.0,88.0,33.0,601439.1,181.0,44.0
1454,0,93.0,49.0,19.0,601412.7,181.0,93.0
1455,0,91.0,77.0,30.0,601380.7,181.0,91.0
1456,0,62.0,30.0,18.0,601365.6,181.0,62.0
1457,0,60.0,33.0,21.0,601349.94,181.0,60.0
1458,0,39.0,82.0,13.0,601315.94,181.0,39.0
1459,0,35.0,52.0,15.0,601300.7,181.0,35.0
1460,0,82.0,41.0,29.0,601283.3,181.0,82.0
1461,0,90.0,47.0,8.0,601281.1,181.0,90.0
1462,0,60.0,32.0,27.0,601280.06,181.0,60.0
1463,0,84.0,43.0,5.0,601279.94,181.0,84.0
1464,0,91.0,68.0,4.0,601279.75,181.0,91.0
1465,0,61.0,36.0,35.0,601275.3,181.0,61.0
1466,0,95.0,71.0,19.0,601259.6,181.0,95.0
1467,0,44.0,89.0,17.0,601249.2,181.0,44.0
1468,0,85.0,41.0,26.0,601235.8,181.0,85.0
1469,0,51.0,94.0,21.0,601232.44,181.0,51.0
1470,0,51.0,36.0,32.0,601159.7,181.0,51.0
1471,0,71.0,90.0,37.0,601148.2,181.0,71.0
1472,0,85.0,86.0,17.0,601131.5,181.0,85.0
1473,0,44.0,85.0,7.0,601116.2,181.0,44.0
1474,0,93.0,65.0,36.0,601091.44,181.0,93.0
1475,0,34.0,51.0,20.0,601079.8,181.0,34.0
1476,0,88.0,42.0,24.0,601038.6,181.0,88.0
1477,0,62.0,34.0,31.0,601027.56,181.0,62.0
1478,0,81.0,91.0,12.0,601023.56,181.0,81.0
1479,0,34.0,69.0,28.0,601020.9,181.0,34.0
1480,0,45.0,37.0,25.0,601001.1,181.0,45.0
1481,0,39.0,76.0,4.0,600994.1,181.0,39.0
1482,0,76.0,88.0,5.0,600990.06,181.0,76.0
1483,0,82.0,37.0,27.0,600985.06,181.0,82.0
1484,0,66.0,95.0,19.0,600959.1,181.0,66.0
1485,0,43.0,38.0,17.0,600916.5,181.0,43.0
1486,0,62.0,96.0,14.0,600894.6,181.0,62.0
1487,0,41.0,49.0,31.0,600889.6,181.0,41.0
1488,0,43.0,42.0,12.0,600883.8,181.0,43.0
1489,0,37.0,53.0,33.0,600883.1,181.0,37.0
1490,0,43.0,89.0,14.0,600877.1,181.0,43.0
1491,0,32.0,63.0,28.0,600852.94,181.0,32.0
1492,0,39.0,82.0,29.0,600849.8,181.0,39.0
1493,0,81.0,87.0,31.0,600844.4,181.0,81.0
1494,0,66.0,95.0,12.0,600844.1,181.0,66.0
1495,0,62.0,96.0,22.0,600833.25,181.0,62.0
1496,0,89.0,77.0,34.0,600827.56,181.0,89.0
1497,0,34.0,71.0,6.0,600810.4,181.0,34.0
1498,0,37.0,61.0,33.0,600805.06,181.0,37.0
1499,0,41.0,84.0,17.0,600804.2,181.0,41.0
1500,0,42.0,42.0,16.0,600803.75,181.0,42.0
1501,0,94.0,72.0,30.0,600755.6,181.0,94.0
1502,0,35.0,77.0,10.0,600748.56,181.0,35.0
1503,0,50.0,34.0,23.0,600723.7,181.0,50.0
1504,0,49.0,85.0,37.0,600700.6,181.0,49.0
1505,0,80.0,90.0,33.0,600698.8,181.0,80.0
1506,0,83.0,42.0,10.0,600698.2,181.0,83.0
1507,0,48.0,86.0,22.0,600691.5,181.0,48.0
1508,0,71.0,38.0,34.0,600683.5,181.0,71.0
1509,0,81.0,90.0,26.0,600669.56,181.0,81.0
1510,0,66.0,94.0,34.0,600652.94,181.0,66.0
1511,0,56.0,34.0,33.0,600626.6,181.0,56.0
1512,0,67.0,34.0,30.0,600624.75,181.0,67.0
1513,0,71.0,35.0,30.0,600624.6,181.0,71.0
1514,0,60.0,96.0,27.0,600620.8,181.0,60.0
1515,0,33.0,60.0,9.0,600593.7,181.0,33.0
1516,0,34.0,58.0,29.0,600578.44,181.0,34.0
1517,0,49.0,34.0,18.0,600522.9,181.0,49.0
1518,0,95.0,60.0,14.0,600505.94,181.0,95.0
1519,0,37.0,46.0,24.0,600480.5,181.0,37.0
1520,0,33.0,74.0,29.0,600479.94,181.0,33.0
1521,0,53.0,91.0,4.0,600423.5,181.0,53.0
1522,0,38.0,81.0,18.0,600416.5,181.0,38.0
1523,0,78.0,35.0,19.0,600415.06,181.0,78.0
1524,0,82.0,85.0,37.0,600408.25,181.0,82.0
1525,0,84.0,88.0,12.0,600389.4,181.0,84.0
1526,0,72.0,95.0,21.0,600350.3,181.0,72.0
1527,0,96.0,70.0,12.0,600342.7,181.0,96.0
1528,0,60.0,92.0,35.0,600303.6,181.0,60.0
1529,0,92.0,66.0,15.0,600302.3,181.0,92.0
1530,0,52.0,37.0,35.0,600287.9,181.0,52.0
1531,0,62.0,94.0,10.0,600240.2,181.0,62.0
1532,0,42.0,81.0,7.0,600240.2,181.0,42.0
1533,0,87.0,84.0,35.0,600230.2,181.0,87.0
1534,0,33.0,56.0,10.0,600224.4,181.0,33.0
1535,0,90.0,47.0,12.0,600218.3,181.0,90.0
1536,0,95.0,63.0,18.0,600218.06,181.0,95.0
1537,0,37.0,64.0,6.0,600190.5,181.0,37.0
1538,0,36.0,80.0,26.0,600168.4,181.0,36.0
1539,0,90.0,47.0,31.0,600168.06,181.0,90.0
1540,0,49.0,40.0,6.0,600145.0,181.0,49.0
1541,0,35.0,46.0,15.0,600135.9,181.0,35.0
1542,0,42.0,91.0,20.0,600133.2,181.0,42.0
1543,0,40.0,44.0,33.0,600130.3,181.0,40.0
1544,0,91.0,57.0,36.0,600122.6,181.0,91.0
1545,0,96.0,65.0,26.0,600118.0,181.0,96.0
1546,0,49.0,91.0,9.0,600116.8,181.0,49.0
1547,0,68.0,30.0,18.0,600109.56,181.0,68.0
1548,0,66.0,33.0,9.0,600108.25,181.0,66.0
1549,0,34.0,70.0,21.0,600098.8,181.0,34.0
1550,0,88.0,87.0,13.0,600058.06,181.0,88.0
1551,0,41.0,40.0,25.0,600053.9,181.0,41.0
1552,0,30.0,58.0,23.0,599990.75,181.0,30.0
1553,0,91.0,60.0,5.0,599986.25,181.0,91.0
1554,0,80.0,41.0,5.0,599985.6,181.0,80.0
1555,0,76.0,33.0,25.0,599970.6,181.0,76.0
1556,0,45.0,42.0,33.0,599944.2,181.0,45.0
1557,0,42.0,85.0,10.0,599924.56,181.0,42.0
1558,0,46.0,89.0,12.0,599907.8,181.0,46.0
1559,0,62.0,36.0,4.0,599854.8,181.0,62.0
1560,0,54.0,94.0,32.0,599851.3,181.0,54.0
1561,0,85.0,89.0,24.0,599830.3,181.0,85.0
